,ost_most_full_name,ost_most_full_pct,ost_least_full_pct,ost_actual_timestamp,ost_requested_timestamp,ost_next_timestamp,ost_most_full_kib,ost_least_full_name,ost_least_full_id,ost_avg_full_pct,ost_least_full_kib,ost_avg_full_kib,ost_most_full_id,ost_count
2017-08-07 00:00:00,OST0081,74.3952402083,57.8535309433,1502088901,1502089200,1502088902,89285112808,OST009c,156,63.4351755848,69432654860,76131440563,129,248
2017-08-08 00:00:00,OST0081,74.4205593883,57.8355420478,1502175303,1502175600,1502175304,89315499508,OST009c,156,63.4216455104,69411065568,76115202505,129,248
2017-08-09 00:00:00,OST0081,74.5394954539,57.9159016841,1502180403,1502262000,1502180404,89458240092,OST009c,156,63.5311092895,69507508824,76246574967,129,248
2017-08-10 00:00:00,OST0081,72.3203066052,56.3102982944,1502364004,1502348400,1502364005,86794890580,OST00f0,240,61.7165455664,67580551140,74068834479,129,248
2017-08-11 00:00:00,OST0081,71.1056560456,55.2375348809,1502434503,1502434800,1502434504,85337133176,OST00f0,240,60.4462159421,66293078956,72544254096,129,248
2017-08-12 00:00:00,OST0081,71.1528789798,55.4978367458,1502520901,1502521200,1502520902,85393807568,OST009c,156,60.6689147855,66605479068,72811525111,129,248
2017-08-13 00:00:00,OST0050,72.4206628903,55.7037211822,1502607301,1502607600,1502607302,86915332724,OST009c,156,60.9347785552,66852570348,73130600318,80,248
2017-08-14 00:00:00,OST0050,74.4403732959,55.8102684767,1502693701,1502694000,1502693702,89339279080,OST00f0,240,61.051657981,66980442604,73270872635,80,248
2017-08-15 00:00:00,OST0050,74.6089550253,55.9222718995,1502780101,1502780400,1502780102,89541601684,OST00f0,240,61.1948664219,67114863008,73442743601,80,248
2017-08-16 00:00:00,OST0050,74.8457027328,56.2603135684,1502866501,1502866800,1502866502,89825733380,OST00f0,240,61.5000319804,67520562196,73808986673,80,248
2017-08-17 00:00:00,OST0050,74.3331393414,55.691536043,1502952901,1502953200,1502952902,89210582732,OST009c,156,61.0927720951,66837946408,73320215554,80,248
2017-08-18 00:00:00,OST0050,73.4022201225,54.5591607875,1503039301,1503039600,1503039302,88093344220,OST009c,156,60.1306309611,65478931340,72165506201,80,248
2017-08-19 00:00:00,OST0050,73.0130676508,54.6035104301,1503125701,1503126000,1503125702,87626304632,OST00f0,240,59.9279914762,65532157364,71922309335,80,248
2017-08-20 00:00:00,OST0050,73.1695254569,54.7259992083,1503212101,1503212400,1503212102,87814076764,OST009c,156,60.1439772003,65679161720,72181523630,80,248
2017-08-21 00:00:00,OST0050,73.2839366945,54.8819752361,1503298501,1503298800,1503298502,87951386896,OST009c,156,60.3006828355,65866355648,72369593193,80,248
2017-08-22 00:00:00,OST0050,72.8727033568,54.7001124737,1503384901,1503385200,1503384902,87457847056,OST00f0,240,60.1005658365,65648093872,72129423677,80,248
2017-08-23 00:00:00,OST0050,73.1505156652,54.8400541257,1503471301,1503471600,1503471302,87791262248,OST00f0,240,60.4140927079,65816044216,72505701541,80,248
2017-08-24 00:00:00,OST0050,73.4183573159,55.1139326278,1503557701,1503558000,1503557702,88112711200,OST00f0,240,60.6574855097,66144738268,72797808317,80,248
2017-08-25 00:00:00,OST0050,73.7474343985,55.2430438296,1503644101,1503644400,1503644102,88507651580,OST00f0,240,60.8976507812,66299690496,73086041587,80,248
2017-08-26 00:00:00,OST0050,74.135147758,55.552018243,1503730501,1503730800,1503730502,88972964024,OST00f0,240,61.2967400547,66670504748,73565006783,80,248
2017-08-27 00:00:00,OST0050,74.377865545,55.7541585433,1503816901,1503817200,1503816902,89264260684,OST00f0,240,61.5748326258,66913102520,73898758331,80,248
2017-08-28 00:00:00,OST0050,74.5091158541,55.8888082003,1503903301,1503903600,1503903302,89421780152,OST00f0,240,61.8037899413,67074701700,74173540423,80,248
2017-08-29 00:00:00,OST0050,73.2265874848,54.6296503273,1503989701,1503990000,1503989702,87882559500,OST009c,156,60.4956524704,65563529044,72603585123,80,248
2017-08-30 00:00:00,OST0050,73.5589992597,54.8021511948,1504076101,1504076400,1504076102,88281501996,OST009c,156,60.804552596,65770555184,72974310219,80,248
2017-08-31 00:00:00,OST0050,73.872594676,55.1032513296,1504162502,1504162800,1504162503,88657862124,OST009c,156,60.8305348557,66131919156,73005492711,80,248
2017-09-01 00:00:00,OST0050,73.9468610045,55.2117728179,1504248901,1504249200,1504248902,88746992524,OST009c,156,61.0042830436,66262160732,73214015817,80,248
2017-09-02 00:00:00,OST0050,74.4659244811,55.9822012964,1504335301,1504335600,1504335302,89369944220,OST009c,156,61.7525047821,67186787004,74111990770,80,248
2017-09-03 00:00:00,OST0050,74.7513162106,56.2816195017,1504421702,1504422000,1504421703,89712455820,OST009c,156,62.1844095126,67546132416,74630339289,80,248
2017-09-04 00:00:00,OST0050,74.913461827,56.6886794655,1504508101,1504508400,1504508102,89907054152,OST009c,156,62.5046137385,68034663600,75014630950,80,248
2017-09-05 00:00:00,OST0050,74.9794469162,56.8877345,1504594501,1504594800,1504594502,89986245860,OST009c,156,62.6267317008,68273558604,75161190273,80,248
2017-09-06 00:00:00,OST0050,75.1993126041,57.2356816912,1504680901,1504681200,1504680902,90250116676,OST009c,156,62.9633916914,68691145860,75565231246,80,248
2017-09-07 00:00:00,OST0050,68.3243683816,50.207334149,1504767302,1504767600,1504767303,81999183300,OST00ba,186,55.4003166119,60256106180,66488440718,80,248
2017-09-08 00:00:00,OST0050,68.5506467152,50.5200981228,1504853702,1504854000,1504853703,82270750224,OST00ba,186,55.6707112647,60631468456,66812953644,80,248
2017-09-09 00:00:00,OST0050,68.7064396386,50.8147977603,1504940101,1504940400,1504940102,82457724400,OST00ba,186,55.8905948004,60985150900,67076845880,80,248
2017-09-10 00:00:00,OST0050,69.0048984503,51.2883197788,1505026501,1505026800,1505026502,82815918400,OST00ba,186,56.3343171196,61553446220,67609377225,80,248
2017-09-11 00:00:00,OST0050,69.2817112732,51.5538149841,1505112901,1505113200,1505112902,83148134064,OST00ba,186,56.6640381466,61872079096,68005090432,80,248
2017-09-12 00:00:00,OST0050,69.2253953782,51.3643562927,1505199302,1505199600,1505199303,83080546796,OST00ba,186,56.5769133122,61644701100,67900527954,80,248
2017-09-13 00:00:00,OST0050,69.3693039426,51.6907157148,1505285701,1505286000,1505285702,83253258012,OST00ba,186,56.7762402745,62036379892,68139749311,80,248
2017-09-14 00:00:00,OST0050,70.0252148364,52.3511499401,1505372101,1505372400,1505372102,84040446520,OST00ba,186,57.420714395,62828997056,68913212027,80,248
2017-09-15 00:00:00,OST0050,70.8015180491,52.9547952077,1505458501,1505458800,1505458502,84972123328,OST00ba,186,58.1205885524,63553459208,69753162848,80,248
2017-09-16 00:00:00,OST0050,71.6446310979,53.8379951093,1505544901,1505545200,1505544902,85983981660,OST00ba,186,58.6527939813,64613427596,70391886799,80,248
2017-09-17 00:00:00,OST0050,72.3931206898,54.7043811928,1505631301,1505631600,1505631302,86882278076,OST00ba,186,59.4988706782,65653216956,71407301940,80,248
2017-09-18 00:00:00,OST0050,72.9936036109,55.4810368962,1505717702,1505718000,1505717703,87602944952,OST00ba,186,60.2641736598,66585316804,72325776870,80,248
2017-09-19 00:00:00,OST0050,73.6807848131,56.4448505765,1505804102,1505804400,1505804103,88427662380,OST00ba,186,61.2289344762,67742033456,73483630223,80,248
2017-09-20 00:00:00,OST0050,74.2903559789,57.0421464374,1505890501,1505890800,1505890502,89159236472,OST00ba,186,61.9061057504,68458875396,74296334281,80,248
2017-09-21 00:00:00,OST0050,74.6869412494,57.3670322982,1505976901,1505977200,1505976902,89635196500,OST00ba,186,62.2392296406,68848785700,74696131419,80,248
2017-09-22 00:00:00,OST0050,76.5624820657,60.0845982018,1506063301,1506063600,1506063302,91886118372,OST00ba,186,64.7480859404,72110260192,77707124019,80,248
2017-09-23 00:00:00,OST0050,77.3614943683,60.8585090046,1506149702,1506150000,1506149703,92845049392,OST00ba,186,65.5585733117,73039065760,78679826791,80,248
2017-09-24 00:00:00,OST0050,78.052432455,61.6815592727,1506236101,1506236400,1506236102,93674275628,OST00ba,186,66.3456096439,74026845836,79624384904,80,248
2017-09-25 00:00:00,OST0050,78.4119311789,62.1282319867,1506322501,1506322800,1506322502,94105726404,OST00ba,186,66.7914472117,74562918084,80159454855,80,248
2017-09-26 00:00:00,OST0050,56.4313246566,42.6140738161,1506408901,1506409200,1506408902,67725800384,OST00d7,215,46.1587282405,51143088956,55397190015,80,248
2017-09-27 00:00:00,OST0050,56.9980198011,43.0050121812,1506495302,1506495600,1506495303,68405917012,OST00d7,215,46.546529257,51612271876,55862607660,80,248
2017-09-28 00:00:00,OST0050,57.2676217484,43.5006943728,1506581702,1506582000,1506581703,68729478576,OST00d7,215,47.0187823927,52207162628,56429380136,80,248
2017-09-29 00:00:00,OST002d,58.1956517209,44.1645338886,1506668101,1506668400,1506668102,69843249572,OST00d7,215,47.6469558254,53003866636,57183279655,45,248
2017-09-30 00:00:00,OST002d,58.5117821766,44.5658228654,1506754501,1506754800,1506754502,70222652116,OST00d7,215,48.0578876197,53485471796,57676457599,45,248
2017-10-01 00:00:00,OST002d,58.9880296047,45.1151180764,1506840901,1506841200,1506840902,70794218324,OST00d7,215,48.5918375713,54144705972,58317275231,45,248
2017-10-02 00:00:00,OST002d,59.3463644497,45.5861858491,1506927301,1506927600,1506927302,71224272276,OST00d7,215,49.012019474,54710055840,58821554651,45,248
2017-10-03 00:00:00,OST0050,57.7051885965,43.7815335942,1507013701,1507014000,1507013702,69254622460,OST00d7,215,47.227785745,52544210556,56680214569,80,248
2017-10-04 00:00:00,OST0050,58.2726073867,44.3942208222,1507100101,1507100400,1507100102,69935607568,OST00d7,215,47.7974926844,53279524376,57363945789,80,248
2017-10-05 00:00:00,OST0050,58.0840841719,44.1241228018,1507186501,1507186800,1507186502,69709352280,OST00a1,161,47.4045357582,52955367452,56892340302,80,248
2017-10-06 00:00:00,OST0050,58.379232565,44.6010177347,1507272902,1507273200,1507272903,70063573296,OST00a1,161,47.8310765049,53527710760,57404251260,80,248
2017-10-07 00:00:00,OST0050,58.3841735092,44.6293752563,1507277102,1507359600,1507277103,70069503148,OST00a1,161,47.8497013749,53561743912,57426603814,80,248
2017-10-09 00:00:00,OST0050,58.5539897922,44.8829746839,1507590301,1507532400,1507590302,70273307396,OST00a1,161,48.048548083,53866100124,57665248796,80,248
2017-10-10 00:00:00,OST00b7,58.8641066404,45.0905619705,1507618501,1507618800,1507618502,70645492736,OST00a1,161,48.2503295802,54115235072,57907415952,183,248
2017-10-11 00:00:00,OST0050,58.3075970875,43.4332432246,1507704901,1507705200,1507704902,69977600300,OST009e,158,47.8395905242,52126211436,57414469322,80,248
2017-10-12 00:00:00,OST0050,58.9029785471,44.0961148544,1507791302,1507791600,1507791303,70692144680,OST009e,158,48.5166844579,52921753840,58227080560,80,248
2017-10-13 00:00:00,OST0050,59.4616922295,44.7330977499,1507877701,1507878000,1507877702,71362682392,OST009e,158,49.1984012435,53686225996,59045239893,80,248
2017-10-14 00:00:00,OST0050,59.9647967811,45.2796774035,1507964101,1507964400,1507964102,71966481056,OST009e,158,49.7846317685,54342201108,59748801820,80,248
2017-10-15 00:00:00,OST0050,60.2346238077,45.6282990629,1508050501,1508050800,1508050502,72290312748,OST009e,158,50.1326018986,54760597824,60166416606,80,248
2017-10-16 00:00:00,OST0050,60.5481277119,46.0368748995,1508136902,1508137200,1508136903,72666563048,OST009e,158,50.5314307387,55250948276,60645069244,80,248
2017-10-17 00:00:00,OST0050,54.2872739673,40.1822157536,1508223301,1508223600,1508223302,65152627596,OST009e,158,44.1079411196,48224505444,52935947079,80,248
2017-10-18 00:00:00,OST0050,52.7038541245,38.4068977719,1508309702,1508310000,1508309703,63252293396,OST009e,158,41.58964072,46093865556,49913620185,80,248
2017-10-19 00:00:00,OST0050,53.0489740652,38.8598293003,1508396101,1508396400,1508396102,63666487540,OST009e,158,42.021928504,46637449292,50432428424,80,248
2017-10-20 00:00:00,OST0050,53.3350224883,39.1918792724,1508482501,1508482800,1508482502,64009787268,OST009e,158,42.3498814537,47035957572,50826019681,80,248
2017-10-21 00:00:00,OST0050,53.8300142569,39.6991045944,1508568901,1508569200,1508568902,64603849412,OST009e,158,42.9711469033,47644701760,51571628615,80,248
2017-10-22 00:00:00,OST0050,54.540764688,40.4309110925,1508655301,1508655600,1508655302,65456853344,OST009e,158,43.7574727841,48522976036,52515334083,80,248
2017-10-23 00:00:00,OST0050,52.45894411,37.794825326,1508741701,1508742000,1508741702,62958365744,OST00c5,197,41.1504337449,45359289564,49386507910,80,248
2017-10-24 00:00:00,OST0050,53.108505317,38.5571471607,1508828101,1508828400,1508828102,63737933704,OST00e5,229,41.9462736897,46274186684,50341631639,80,248
2017-10-25 00:00:00,OST0050,54.3778181754,39.9502371511,1508914501,1508914800,1508914502,65261293820,OST00e5,229,43.4629534064,47946097368,52161867977,80,248
2017-10-26 00:00:00,OST0050,55.2265214663,40.6293980358,1509000902,1509001200,1509000903,66279861256,OST00e5,229,44.2807726279,48761189248,53143370036,80,248
2017-10-27 00:00:00,OST0050,58.3640975468,43.7963246875,1509087301,1509087600,1509087302,70045409072,OST00e5,229,47.2979890345,52561962020,56764468731,80,248
2017-10-28 00:00:00,OST0050,59.2224727216,44.5396006615,1509173702,1509174000,1509173703,71075584176,OST00e5,229,47.9789649566,53454001336,57581738920,80,248
2017-10-29 00:00:00,OST0050,59.6454474657,45.0673320671,1509260101,1509260400,1509260102,71583215412,OST00e5,229,48.4630457141,54087355808,58162706263,80,248
2017-10-30 00:00:00,OST0050,61.0676392275,46.4862431167,1509346502,1509346800,1509346503,73290052456,OST00ce,206,49.8433229239,55790255520,59819239746,80,248
2017-10-31 00:00:00,OST0050,60.5177729491,46.2242032192,1509432901,1509433200,1509432902,72630132916,OST00bc,188,49.4676994142,55475769516,59368436881,80,248
2017-11-01 00:00:00,OST0050,60.8970771915,46.7284881943,1509519301,1509519600,1509519302,73085353196,OST00f7,247,50.1063864181,56080984860,60134954215,80,248
2017-11-02 00:00:00,OST0050,58.3572623422,44.3340622265,1509605702,1509606000,1509605703,70037205832,OST00f7,247,47.783673595,53207325308,57347360871,80,248
2017-11-03 00:00:00,OST0050,59.1572586322,45.1563080221,1509692101,1509692400,1509692102,70997317780,OST00a8,168,48.5398938579,54194139900,58254935217,80,248
2017-11-04 00:00:00,OST0050,59.5156546465,45.7868754387,1509778501,1509778800,1509778502,71427445144,OST00a8,168,49.0921380271,54950912548,58917708572,80,248
2017-11-05 00:00:00,OST0050,60.5639354385,46.9601092168,1509864901,1509865200,1509864902,72685534620,OST00a8,168,50.2984323641,56358963788,60365437293,80,248
2017-11-06 00:00:00,OST0050,61.3403875666,47.906632167,1509954901,1509955200,1509954902,73617390148,OST00c5,197,51.3096713924,57494929048,61579071263,80,248
2017-11-07 00:00:00,OST0050,60.8456470808,47.5250506373,1510041301,1510041600,1510041302,73023629580,OST00d6,214,51.1793314421,57036975692,61422644358,80,248
2017-11-08 00:00:00,OST0050,61.1625469532,47.9859722737,1510127701,1510128000,1510127702,73403955536,OST00a8,168,51.5567086124,57590148720,61875551871,80,248
2017-11-09 00:00:00,OST0050,62.0073682381,48.9126008361,1510214101,1510214400,1510214102,74417864000,OST00c5,197,52.4601590127,58702237820,62959823804,80,248
2017-11-10 00:00:00,OST0050,61.3658024217,46.5459253868,1510300501,1510300800,1510300502,73647891672,OST00c5,197,50.2956009041,55861882928,60362039129,80,248
2017-11-11 00:00:00,OST0050,60.9368000518,46.572076346,1510386902,1510387200,1510386903,73133026408,OST00f7,247,50.2790149018,55893267884,60342133513,80,248
2017-11-12 00:00:00,OST0050,62.6928472134,48.173308679,1510473301,1510473600,1510473302,75240538508,OST0085,133,51.9674119077,57814979664,62368455583,80,248
2017-11-13 00:00:00,OST0050,63.2464924503,48.7524745882,1510559701,1510560000,1510559702,75904993348,OST00c5,197,52.565645869,58510063024,63086423380,80,248
2017-11-14 00:00:00,OST0050,64.623327085,49.8842891683,1510646101,1510646400,1510646102,77557395240,OST00c5,197,54.0440430908,59868405200,64860715154,80,248
2017-11-15 00:00:00,OST0050,66.0515569113,51.4549257044,1510732501,1510732800,1510732502,79271478840,OST0085,133,55.7445582182,61753397572,66901580733,80,248
2017-11-16 00:00:00,OST0050,66.5488037698,51.7319160392,1510818901,1510819200,1510818902,79868247420,OST00de,222,56.2888570034,62085826276,67554818471,80,248
2017-11-17 00:00:00,OST0050,67.3542139101,52.9129990056,1510905302,1510905600,1510905303,80834856776,OST00de,222,57.4812647016,63503297684,68985881205,80,248
2017-11-18 00:00:00,OST0050,68.5621460143,54.1384572181,1510991701,1510992000,1510991702,82284551056,OST00de,222,58.8450613805,64974025844,70622635653,80,248
2017-11-19 00:00:00,OST0050,70.9086945973,56.1423074301,1511078102,1511078400,1511078103,85100750780,OST00de,222,61.2475709332,67378937660,73505996683,80,248
2017-11-20 00:00:00,OST0050,71.3574554581,56.6556891989,1511164501,1511164800,1511164502,85639329108,OST00de,222,61.7495460725,67995070480,74108439888,80,248
2017-11-21 00:00:00,OST0050,71.471415867,57.0250151713,1511250902,1511251200,1511250903,85776098180,OST00de,222,62.0424080712,68438315384,74459916898,80,248
2017-11-22 00:00:00,OST0050,71.9863903394,57.2736165915,1511337301,1511337600,1511337302,86394142476,OST00de,222,62.5288275242,68736673260,75043691016,80,248
2017-11-23 00:00:00,OST0050,72.2403967243,57.3104661168,1511423702,1511424000,1511423703,86698987096,OST00de,222,62.6847623895,68780898052,75230835543,80,248
2017-11-24 00:00:00,OST0050,72.6580362119,57.7724351762,1511510102,1511510400,1511510103,87200215248,OST00de,222,62.9089071902,69335328140,75499841917,80,248
2017-11-25 00:00:00,OST0050,72.4311056141,58.1190084973,1511596501,1511596800,1511596502,86927865512,OST00c3,195,63.2058272918,69751266552,75856189241,80,248
2017-11-26 00:00:00,OST0050,72.7147762155,58.5489083084,1511682902,1511683200,1511682903,87268311508,OST00c3,195,63.5733437144,70267208876,76297262422,80,248
2017-11-27 00:00:00,OST0050,73.8771767238,59.6633043605,1511769302,1511769600,1511769303,88663361248,OST00de,222,64.6314638775,71604646284,77567160575,80,248
2017-11-28 00:00:00,OST00c7,70.9782048291,57.4720451486,1511855701,1511856000,1511855702,85184173172,OST00c5,197,61.9093122675,68974816400,74300182568,199,248
2017-11-29 00:00:00,OST00c7,69.5405177462,55.6672661691,1511942101,1511942400,1511942102,83458739488,OST00c5,197,60.7107667501,66808819028,72861753558,199,248
2017-11-30 00:00:00,OST00b3,64.1779345057,49.5691751461,1512028502,1512028800,1512028503,77022859340,OST00c5,197,54.9737601563,59490222524,65976510907,179,248
2017-12-01 00:00:00,OST00b3,64.797401665,50.5622903136,1512114901,1512115200,1512114902,77766310064,OST00de,222,55.7228598108,60682105224,66875539487,179,248
2017-12-02 00:00:00,OST00b3,65.0224633661,51.4274499759,1512201301,1512201600,1512201302,78036416852,OST0085,133,56.5093293801,61720422700,67819417402,179,248
2017-12-03 00:00:00,OST00c7,64.3464035688,51.144498144,1512287702,1512288000,1512287703,77225046728,OST0085,133,56.2217422869,61380839332,67474271046,199,248
2017-12-04 00:00:00,OST00c7,64.9568132463,51.78779899,1512374102,1512374400,1512374103,77957627156,OST0085,133,56.8729636468,62152893948,68255831431,199,248
2017-12-05 00:00:00,OST00c7,65.1001263328,51.7204138972,1512460501,1512460800,1512460502,78129623712,OST0085,133,56.8359260434,62072022032,68211380918,199,248
2017-12-06 00:00:00,OST00c7,65.5581491773,52.4755644181,1512546902,1512547200,1512546903,78679317768,OST0085,133,57.2553737835,62978312532,68714779236,199,248
2017-12-07 00:00:00,OST00c7,66.0231496457,52.9446443152,1512633301,1512633600,1512633302,79237385988,OST0085,133,57.7848307299,63541276660,69350204608,199,248
2017-12-08 00:00:00,OST003d,65.7084228032,52.708809567,1512719702,1512720000,1512719703,78859667984,OST00c5,197,57.8339055787,63258240648,69409101567,61,248
2017-12-09 00:00:00,OST003d,65.9102962259,52.8064680925,1512806101,1512806400,1512806102,79101945464,OST00c5,197,57.8644916901,63375445088,69445809351,61,248
2017-12-10 00:00:00,OST003d,66.4621403045,53.1291980813,1512892502,1512892800,1512892503,79764238652,OST00c5,197,58.3255165431,63762768032,69999106254,61,248
2017-12-11 00:00:00,OST003d,67.0046073301,53.2990449006,1512978902,1512979200,1512978903,80415278012,OST00c5,197,58.4484407468,63966608928,70146633184,61,248
2017-12-12 00:00:00,OST003d,67.8165937296,53.8588821067,1513065302,1513065600,1513065303,81389779836,OST00c5,197,59.3085613225,64638495032,71178903023,61,248
2017-12-13 00:00:00,OST003d,67.9489270108,54.0543299385,1513151701,1513152000,1513151702,81548599028,OST00c5,197,59.5422971377,64873060868,71459420010,61,248
2017-12-14 00:00:00,OST003d,68.3688033439,54.318511873,1513238101,1513238400,1513238102,82052511720,OST00c5,197,59.8593777265,65190117628,71839962852,61,248
2017-12-15 00:00:00,OST003d,68.0685526961,53.8845107825,1513324501,1513324800,1513324502,81692167256,OST00de,222,59.5717334877,64669253172,71494747913,61,248
2017-12-16 00:00:00,OST003d,67.8213078413,53.2737270704,1513410901,1513411200,1513410902,81395437456,OST00c5,197,59.1275576168,63936223848,70961672240,61,248
2017-12-17 00:00:00,OST003d,68.2918479481,53.6844484969,1513497301,1513497600,1513497302,81960154048,OST00c5,197,59.5756218696,64429149320,71499414537,61,248
2017-12-18 00:00:00,OST003d,69.1089963584,54.5552005877,1513583701,1513584000,1513583702,82940851036,OST00c5,197,60.3541058646,65474178524,72433708601,61,248
2017-12-19 00:00:00,OST003d,69.8806541777,55.8461226393,1513670101,1513670400,1513670102,83866952696,OST00c5,197,61.494069011,67023472816,73801830242,61,248
2017-12-20 00:00:00,OST003d,68.3256485297,55.2037628291,1513756501,1513756800,1513756502,82000719664,OST00c5,197,60.7128361292,66252547580,72864237114,61,248
2017-12-21 00:00:00,OST003d,68.6412324783,56.0373294754,1513842901,1513843200,1513842902,82379466320,OST00c5,197,61.2263794376,67252948840,73480563805,61,248
2017-12-22 00:00:00,OST003d,68.9188364454,56.2564757371,1513929301,1513929600,1513929302,82712631472,OST00c5,197,61.4599634963,67515956240,73760898662,61,248
2017-12-23 00:00:00,OST003d,69.1691992487,56.6551071595,1514015702,1514016000,1514015703,83013103264,OST00c5,197,61.700657287,67994371948,74049766232,61,248
2017-12-24 00:00:00,OST003d,69.5118786253,56.4657388138,1514102101,1514102400,1514102102,83424368376,OST00c5,197,61.9728742039,67767102380,74376466140,61,248
2017-12-25 00:00:00,OST003d,70.1508847221,56.9522967251,1514188502,1514188800,1514188503,84191268668,OST00c5,197,62.5023806518,68351042668,75011950921,61,248
2017-12-26 00:00:00,OST003d,70.718069724,57.5503187912,1514274901,1514275200,1514274902,84871973196,OST00c5,197,63.0781122673,69068756160,75702912629,61,248
2017-12-27 00:00:00,OST003d,70.8919039398,57.7592946895,1514361302,1514361600,1514361303,85080599548,OST00c5,197,63.2623685436,69319557644,75924046970,61,248
2017-12-28 00:00:00,OST003d,71.2171628953,58.2283247293,1514447702,1514448000,1514447703,85470957620,OST00c5,197,63.6499948662,69882461936,76389254957,61,248
2017-12-29 00:00:00,OST003d,71.7529641891,58.7856376848,1514534102,1514534400,1514534103,86113997132,OST00c5,197,64.1849366034,70551318572,77031262876,61,248
2017-12-30 00:00:00,OST003d,71.7263896346,59.0776640931,1514620502,1514620800,1514620503,86082103800,OST00c5,197,64.2301834497,70901792752,77085565675,61,248
2017-12-31 00:00:00,OST003d,72.2209034145,59.5023826224,1514706901,1514707200,1514706902,86675592288,OST00ab,171,64.6617994443,71411516784,77603567669,61,248
2018-01-01 00:00:00,OST003d,72.3374617884,59.6194894265,1514793302,1514793600,1514793303,86815479296,OST00ab,171,64.8083044364,71552061988,77779394976,61,248
2018-01-02 00:00:00,OST003d,72.9303161312,59.8406033129,1514879701,1514880000,1514879702,87526990768,OST00ab,171,65.2385432522,71817430824,78295744155,61,248
2018-01-03 00:00:00,OST003d,73.3109949137,60.227553275,1514966102,1514966400,1514966103,87983860696,OST00ab,171,65.6700601722,72281827080,78813627245,61,248
2018-01-04 00:00:00,OST0024,80.4686664253,60.0431609394,1515052502,1515052800,1515052503,96574107956,OST00c5,197,65.7152498096,72060529448,78867861385,36,248
2018-01-05 00:00:00,OST0029,78.1263866813,60.7676397626,1515138902,1515139200,1515138903,93763031460,OST00c5,197,66.4549588244,72930009448,79755619831,41,248
2018-01-06 00:00:00,OST003d,74.8706476682,61.3563747381,1515225302,1515225600,1515225303,89855670932,OST00c5,197,67.0050271342,73636577080,80415781838,61,248
2018-01-07 00:00:00,OST003d,75.2011312069,61.7793617374,1515311701,1515312000,1515311702,90252299264,OST00c5,197,67.3453155723,74144223024,80824177476,61,248
2018-01-08 00:00:00,OST003d,75.7521457861,62.2652439172,1515398101,1515398400,1515398102,90913596932,OST00c5,197,67.8927931012,74727352336,81481230169,61,248
2018-01-10 00:00:00,OST00b3,66.8117877095,54.4261250715,1515570901,1515571200,1515570902,80183866412,OST00c5,197,58.9136905508,65319269124,70705000643,179,248
2018-01-11 00:00:00,OST00e5,68.7823067897,54.8264344671,1515657302,1515657600,1515657303,82548776020,OST00a3,163,59.2462994043,65799698644,71104179662,229,248
2018-01-12 00:00:00,OST00e5,71.2061518404,54.7956017756,1515743701,1515744000,1515743702,85457742752,OST00c5,197,59.4480531165,65762694928,71346313472,229,248
2018-01-13 00:00:00,OST00ce,73.3493864187,54.9996674858,1515830101,1515830400,1515830102,88029936088,OST00c5,197,59.6312949584,66007603472,71566230344,206,248
2018-01-14 00:00:00,OST00b3,67.3178261688,55.1807343147,1515916501,1515916800,1515916502,80791186192,OST00c5,197,59.76018847,66224910012,71720921312,179,248
2018-01-15 00:00:00,OST00b3,67.8067853189,55.7077768272,1516002901,1516003200,1516002902,81378008316,OST00c5,197,60.3192792599,66857437712,72391911608,179,248
2018-01-16 00:00:00,OST00b3,67.8115482047,55.9147507848,1516089301,1516089600,1516089302,81383724472,OST00c5,197,60.5392196461,67105836576,72655872073,179,248
2018-01-17 00:00:00,OST00b3,68.0995384757,56.1875204546,1516175701,1516176000,1516175702,81729354700,OST00c5,197,60.7969177809,67433199868,72965147330,179,248
2018-01-18 00:00:00,OST002d,59.9131201569,47.8808077649,1516262102,1516262400,1516262103,71904461588,OST00d1,209,52.1706175056,57463936008,62612331867,45,248
2018-01-19 00:00:00,OST002d,60.0151465061,48.1873383812,1516348501,1516348800,1516348502,72026908052,OST00d1,209,52.3145729209,57831817348,62785099311,45,248
2018-01-20 00:00:00,OST002d,60.3102994487,48.5296979166,1516434901,1516435200,1516434902,72381134528,OST00d1,209,52.6525599356,58242698604,63190732906,45,248
2018-01-21 00:00:00,OST002d,60.5862650844,48.9086656599,1516521301,1516521600,1516521302,72712333444,OST00b5,181,53.0179440401,58697515036,63629246995,45,248
2018-01-22 00:00:00,OST0063,60.9592851155,49.2863697264,1516607701,1516608000,1516607702,73160011756,OST00b5,181,53.3869022387,59150814872,64072050517,99,248
2018-01-23 00:00:00,OST002d,62.035701896,50.0652432076,1516694101,1516694400,1516694102,74451868512,OST00b5,181,54.3039805108,60085576376,65172677879,45,248
2018-01-24 00:00:00,OST002d,62.3742326523,50.4936399175,1516780502,1516780800,1516780503,74858154676,OST00d1,209,54.7198459102,60599714760,65671776867,45,248
2018-01-25 00:00:00,OST002d,62.9962395869,51.0745826179,1516866901,1516867200,1516866902,75604653500,OST00d1,209,55.3269566643,61296930528,66400398107,45,248
2018-01-26 00:00:00,OST002d,63.745989256,51.8806496785,1516953301,1516953600,1516953302,76504462192,OST00b5,181,56.1058945285,62264328284,67335236880,45,248
2018-01-27 00:00:00,OST002d,64.6161784717,52.6717774871,1517039701,1517040000,1517039702,77548815864,OST00cf,207,56.6510120444,63213796764,67989457214,45,248
